username,author id,created,text,retwc,hashtag,followers,friends,polarity,subjectivity
David Sirota,14855994,5/14/2017 19:47,The richest country in human history is making deliberate choices to keep its population under this form of stress https://t.co/9cVeeqxakH,653,None,80289,1917,0,0.1
Luke Mitchell,395192468,5/15/2017 13:23,"The #Blindspot Season Finale is this week &amp;
THINGS happen... MANY THINGS!! I can't stress that enough.
Don't miss i... https://t.co/hgA3d8q0Ey",150,Blindspot,259714,337,0.390625,0.5
The Onion,14075928,5/14/2017 20:05,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/KAUNONhPxF https://t.co/wrLdsKZe5L,419,None,9901825,15,0,0
Forbes,91478624,5/15/2017 19:15,"How to use mindfulness to fix your brain, reduce stress and boost performance https://t.co/GUreNS9Ckn https://t.co/MrZNDxnnyi",128,None,12700364,5542,0,0
Mother Jones,18510860,5/15/2017 13:40,Trump is making us all fat:  The science of why you crave comfort foods in times of stress. https://t.co/xfHPdunx3X https://t.co/xURkSz7xZ6,40,None,695000,0,0,0
Corey Scherer,67060838,5/15/2017 22:05,I stress everyday over which picture I'm gonna post on Instagram,111,None,60972,2800,-0.2,0.6
The Late Show,2835886194,5/16/2017 4:18,"Jane Krakowski: Now that I've put on my Trump 10, I've gotta work out a little bit. 

Colbert: I'm just stress-eati... https://t.co/vtXYZAGtdP",45,None,446031,360,-0.1875,0.5
Mitchel Metzger,462407068,5/15/2017 2:22,"Surround yourself with those who bring out the best in you, not the stress in you.",119,None,10804,264,1,0.3
9GAG,16548023,5/10/2017 12:00,Stress is caused by giving a f*ck...,7385,None,9518276,10,0,0
Climate Central,15463610,5/14/2017 17:58,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt... https://t.co/lmGhryzdYj",39,None,65559,6189,0,0
JAY VERSACE,2922268330,5/10/2017 1:48,I'm stressing out and ppl keep putting more stress on me,1718,None,469449,27577,0.5,0.5
A-Tron : TheKingOfLA,25866873,5/10/2017 1:40,"Too young for unecassary stress, I gotta live",1102,None,65695,9902,0.118181818,0.45
The Onion,14075928,5/10/2017 19:22,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/XBZzouCBax https://t.co/UbUZHlNgXT,1138,None,9901825,15,0,0
Cleveland Clinic,24236494,5/14/2017 16:59,3 reasons adult coloring helps relieve #stress and relax your brain: https://t.co/ny6ttdFmSG https://t.co/iePb3gf0U4,67,stress,964591,991,0.1,0.3
Fortune,25053299,5/14/2017 18:31,12 business leaders on how they handle stress https://t.co/fmYczIme7Z https://t.co/nKZWojMKVH,26,None,2204808,488,0,0
The Economist,5988062,5/13/2017 4:09,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/fu8SvfkWzf",981,None,20630381,159,0.16,0.54
UberFacts,95023423,5/13/2017 18:17,Some people can wake up at the right time just by anticipating it--their bodies start producing stress hormones one hour before waking.,624,None,13487104,1,0.285714286,0.535714286
The Economist,5988062,5/14/2017 11:53,James Comey's dismissal puts America's system of checks and balances under stress https://t.co/1jqiQJLDQm,201,None,20630381,159,0,0
Soulja Boy (Draco),16827333,5/12/2017 18:56,"Don't cry over the past, it's gone. Don't stress about the future, it hasn't arrived. Live in the present and make it count.",620,None,5208292,248,-0.028409091,0.21875
queen quen,1587217921,5/10/2017 0:10,Waking up from my stress induced coma to the aroma of the food that my parents don't cook https://t.co/npny2OxFHu,898,None,145221,273,-0.1,0
Carter Reynolds,363961928,5/12/2017 18:43,"Surround yourself with those who bring out the best in you, not the stress in you",925,None,2907385,5102,1,0.3
queen quen,1587217921,5/8/2017 23:54,I need to get out of my hometown before I disintegrate from stress and annoyance,1061,None,145221,273,0,0
The Woodland Trust,19396413,5/8/2017 8:01,For #MentalHealthAwarenessWeek find out how spending time in #nature can help reduce stress and anxiety... https://t.co/UcZqf5STM0,221,MentalHealthAwarenessWeek,139364,517,0,0
The Independent,16973333,5/8/2017 14:08,Finland is giving each citizen a universal basic income and it is having an unexpected side effect https://t.co/KFXKuhy9wl,469,None,2212118,1125,0.033333333,0.375
Scott Santens,14297863,5/8/2017 15:10,"Finland's #basicincome experiment is already reducing stress levels for recipients https://t.co/c6c3d2RFQS

Further: https://t.co/8SqAY3bE9x",224,basicincome,57367,60946,0,0.5
Wale,17929027,5/8/2017 19:15,No they didn't . I never been more stress free in my life . I got the vibe .  https://t.co/2iZ9w8wsWI,284,None,5414397,2483,0.45,0.65
Formula 1,69008563,5/8/2017 7:37,"When it's Monday but there's no stress

Because... IT'S RACE WEEK! 

#MondayMotivation #SpanishGP @danielricciardo https://t.co/VnBa6bsm9r",404,MondayMotivation,2805159,55,0,0
What The F*** Facts,352145373,5/7/2017 13:53,"People who complain online are more likely to suffer from anxiety, depression and stress.",312,None,5856694,523,0.25,0.75
Cleveland Clinic,24236494,5/7/2017 23:24,"#Stress can do some strange things to your body, affecting it in THESE 7 places. https://t.co/gAzI3Mtwbq https://t.co/UjAAscJtoB",74,Stress,964591,991,-0.05,0.15
Paula White-Cain,27768807,5/8/2017 12:19,I pray all stress and worry is lifted off of you this morning! Nothing will stop you- in the name of Jesus!!,264,None,518876,33286,0,0
EntreLeadership,36403009,5/8/2017 0:45,"""Working hard for something we don't care about is called stress. Working hard for something we love is called passion."" @simonsinek",194,None,144468,172,-0.027777778,0.561111111
Mia Stammer ✨,232386596,5/8/2017 4:05,You can always tell my stress level by the condition of my nails.,189,None,833757,2473,0,0
Wall Street Journal,3108351,5/8/2017 3:45,"Japanese forest bathers immerse themselves in nature to combat stress 
https://t.co/y79OilGtho",68,None,13953483,1068,0,0
Marc Stein,48488561,5/8/2017 22:15,The Blazers just announced Allen Crabbe will undergo surgery this week to repair a stress reaction of the fifth metatarsal in his left foot,84,None,1127096,3461,0,0
Murray Newlands,21360280,5/8/2017 23:00,The greatest weapon against stress is the ability to choose one thought over the other. -- William James... https://t.co/tDaK2Z8UWD,71,None,1606997,1323276,0.4375,0.6875
Rutger Bregman,200514238,5/8/2017 15:50,Finland's basic income trial for unemployed already reducing stress levels https://t.co/G1hAUjaZWm https://t.co/oNi5O5CuXu,150,None,47652,474,0,0.125
Scott Santens,14297863,5/7/2017 17:54,How we think influences the societies we build. The societies we build also influence how we think...... https://t.co/RGuKCWHKue,170,None,57367,60946,0,0
Rajdeep Sardesai,56304605,5/23/2017 5:14,"Sober mature coverage of awful Manchester terror attack by BBC  is lesson for us: even in times of high stress, put sense above sensation!",405,None,6117599,492,-0.128,0.388
Sam Sykes,79309628,5/23/2017 1:18,"In times of great fear or stress, it is best to help someone.",1244,None,18599,600,0.9,0.525
AFP news agency,380648579,5/22/2017 7:30,Feline good: Cats counter stress at Tokyo firm https://t.co/XYNVIpOzuJ https://t.co/ZCGH4DgJQk,186,None,1104143,549,0.25,0.5
NSPCC,38292671,5/23/2017 9:02,"Following the attack in Manchester, your child may feel upset or anxious. #Childline has info:... https://t.co/429omMFjQW",320,Childline,203015,3760,-0.125,0.55
UberFacts,95023423,5/22/2017 4:47,"Shopping releases endorphins that temporarily reduce stress, boost self-esteem, and moderate pain.",377,None,13481575,1,0,0.7
UberFacts,95023423,5/22/2017 1:17,"Physical touch makes you healthier. Studies show that massages, hugs, and hand-holding reduces stress and boosts the immune system.",455,None,13481575,1,0,0.142857143
UberFacts,95023423,5/22/2017 9:47,Cows have best friends and experience stress when removed from them.,308,None,13481575,1,1,0.3
Moscato Michael,100020413,5/23/2017 2:21,People shouldn't have to fear for their lives when attending a concert! It should be a release from stress and a time of fellowship!,356,None,175322,229,0,0
Harvard Biz Review,14800270,5/23/2017 2:05,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/VTURVdSQNZ",195,None,4513665,195,-0.0625,0.2375
AFP news agency,380648579,5/22/2017 12:14,Feline good? Cats help workaholic Japanese counter stress https://t.co/Xt55c2JRFr https://t.co/RFh1I6joPe,84,None,1104143,549,0.35,0.3
Chuka Umunna,33300246,5/22/2017 14:00,"Whenever a Tory trots out their ""strong &amp; stable"" nonsense,remind them of today's #DementiaTax chaos causing untold stress to the elderly",191,DementiaTax,196055,1872,0.433333333,0.733333333
Joseph Prince,22000517,5/23/2017 0:01,Live life God's way--without stress and strife! Trust Him to provide everything that you need (see Ps 23:1 NLT).,214,None,341244,4,0.170454545,0.5
Khalil Underwood,2667913824,5/23/2017 2:03,NO STRESS ALL SUMMER 2017,202,None,264369,96035,0,0
Isha Foundation,19190337,5/22/2017 7:00,"#Stress, @SadhguruJV says, happens due to inability to manage our inner situation, not from surroundings. https://t.co/sj0Te8e1kg",77,Stress,110148,7,-0.0625,0.270833333
Gordana Biernat,293338829,5/21/2017 18:31,"Instant stress relief:
FOCUS your awareness fully in the NOW.
REFUSE to worry.
IMAGINE the BEST outcome.
FEEL gratitude.

#ShineOn",69,ShineOn,314950,238832,0.5,0.483333333
Jessica Elgot,16513349,5/21/2017 21:20,"No one likes a ""register to vote"" tweet. But just to stress, renters more likely to fall off register -do double check with current address.",45,None,20099,2387,0.125,0.475
Soompi,17659206,5/21/2017 11:58,"Actress Chae Soo Bin Shares How She Deals With Stress And Hateful Comments
https://t.co/oJgYbLLsZb https://t.co/C3V1R1ecIN",114,None,1265917,3553,0,0
BigSport,267084551,5/21/2017 15:14,"Arsene Wenger's current stress level...

#NeverMoreSure @Sure
https://t.co/9MUBtFnIXR",58,NeverMoreSure,99662,1240,0.25,0.644444444
NSPCC,38292671,5/21/2017 12:58,Is your child feeling overwhelmed by #GSCEs? Let them know #Childline has tips to help them cope with exam stress:... https://t.co/18uj8oDEGM,36,GSCEs,203015,3760,0,0
George Couros,18368680,5/21/2017 18:20,Reading - How Stress Changes A Student's Brain: The Neurology Of 'Pressure' https://t.co/SKC5p4QQFq via @teachthought,35,None,166256,44888,0,0
The Economist,5988062,5/21/2017 7:00,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/HzsOeTIH0p",431,None,20722944,159,0.16,0.54
Mother Jones,18510860,5/21/2017 23:00,Trump is making us all fat https://t.co/xfHPdunx3X https://t.co/lbsoiSVGml,25,None,696013,0,0,0
T.D. Jakes,36117822,5/21/2017 20:00,Serita and I discuss how leading a Church and a vibrant Ministry can put stress and strain on relationships... https://t.co/CLXnNnLAAU,29,None,2491726,210,0.166666667,0.333333333
Arab News,69172612,5/21/2017 14:29,King Salman: We stress our keennes to eliminiate Daesh or any other terrorist group - #RiyadhSummit... https://t.co/mN8JOo6HUZ,16,RiyadhSummit,116789,500,-0.125,0.375
What The F*** Facts,352145373,5/21/2017 5:03,"Crying is good for your health - Flushing unhealthy bacteria out of your body, strengthening the immune system and relieving stress.",360,None,5856596,523,0.033333333,0.633333333
Grayson Dolan,2156278138,5/19/2017 23:33,Everyone reading this have a great day. If something doesn't go your way don't stress out. Life is long. Nothing is as bad as it seems now,9514,None,2727701,17038,0.016666667,0.605555556
Fortune,25053299,5/21/2017 15:28,12 business leaders on how they handle stress https://t.co/xcguDo4mv8 https://t.co/s8U5U74rVv,33,None,2206130,443,0,0
DONT @ ME IF U A MAN,310107406,5/21/2017 19:32,men stress u and give u wrinkles. therefore they should pay for your skincare. ,36,None,37711,1188,0,0
Arab News,69172612,5/21/2017 14:32,"King Salman: We also stress on peace between Israelis &amp; Palestinians, in the interest of everyone #RiyadhSummit... https://t.co/oCuhF1ZII5",14,RiyadhSummit,116789,500,0,0
AFP news agency,380648579,5/19/2017 18:10,A Japanese company is encouraging people to bring their cats to the office to help them cope with stress and fatigue https://t.co/EnA4RSNsyI,841,None,1104143,549,0,0
David Sirota,14855994,5/14/2017 19:47,The richest country in human history is making deliberate choices to keep its population under this form of stress https://t.co/9cVeeqxakH,682,None,80515,1922,0,0.1
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",868,None,835492,6,0.6,0.744444444
💔,167484753,5/15/2017 18:53,woke up stress free and blessed.,1433,None,430767,55,0.4,0.8
The Onion,14075928,5/14/2017 20:05,Constitution Rapidly Ages Another 100 Years From Stress Of Repeated Crises https://t.co/KAUNONhPxF https://t.co/wrLdsKZe5L,423,None,9909836,15,0,0
Harvard Biz Review,14800270,5/18/2017 12:08,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/Hc9r7fuu8C",292,None,4513665,195,-0.0625,0.2375
The Economist,5988062,5/16/2017 2:28,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/UG0mDvyzN7",420,None,20722944,159,0.16,0.54
Senator Tim Kaine,172858784,5/17/2017 14:00,"In this stress test of our American democracy, I predict the institutions will prove stronger than any individual. https://t.co/6bPdsqbcMS",465,None,546818,746,0,0.2
What The F*** Facts,352145373,5/19/2017 19:43,"People who complain frequently through social media are more likely to suffer from stress, anxiety and some form of depression.",426,None,5856596,523,0.158333333,0.466666667
What The F*** Facts,352145373,5/18/2017 16:45,"The average student experiences a 70% decrease in stress, anxiety and depression during the month of June.",393,None,5856596,523,-0.15,0.4
What The F*** Facts,352145373,5/17/2017 2:19,Eating bananas is a natural cure to reduce the effects of stress and anxiety.,365,None,5856596,523,0.1,0.4
What The F*** Facts,352145373,5/19/2017 1:53,"Music helps reduce anxiety, as well as helps the mind and body cope with stress.",379,None,5856596,523,0,0
Colby,2488576712,5/16/2017 16:03,"Meet new people. Start putting yourself out there, and move on. Don't stress over it, you stopped being friends for... https://t.co/Ku6eVGQPWR",348,None,111919,84,0.136363636,0.454545455
AcneSkinSite,143014330,5/16/2017 10:45,"By going to bed a little earlier and fighting stress with exercise, you'll begin to see an improvement in your complexion.",447,None,835492,6,-0.09375,0.5
Climate Central,15463610,5/14/2017 17:58,"""I want to stress those numbers are probably underestimates"" is not a phrase you want to hear about Greenland melt... https://t.co/lmGhryzdYj",44,None,65917,6190,0,0
Cleveland Clinic,24236494,5/14/2017 16:59,3 reasons adult coloring helps relieve #stress and relax your brain: https://t.co/ny6ttdFmSG https://t.co/iePb3gf0U4,70,stress,978656,991,0.1,0.3
Mayo Clinic,14592723,5/14/2017 13:12,Take charge of your brain the way you would take charge of your heart says @AmitSoodMD  https://t.co/ilVrCe5LWr via @PasteMagazine,51,None,1572081,1824,0,0
Fortune,25053299,5/14/2017 18:31,12 business leaders on how they handle stress https://t.co/fmYczIme7Z https://t.co/nKZWojMKVH,27,None,2206130,443,0,0
"David J. Chao, MD",1939860914,5/14/2017 15:45,"By this description, sounds like a stress related fracture, not displaced fracture. If so, could return for @Browns... https://t.co/ZZYT5FVchh",19,None,58952,437,0,0.4
NHL,50004938,5/14/2017 19:05,Good things come to those who stay out of the box. #StanleyCup https://t.co/q9ctQC4Aon,37,StanleyCup,5702306,1588,0.7,0.6
Rajdeep Sardesai,56304605,5/23/2017 5:14,"Sober mature coverage of awful Manchester terror attack by BBC  is lesson for us: even in times of high stress, put sense above sensation!",627,None,6121136,492,-0.128,0.388
NSPCC,38292671,5/23/2017 9:02,"Following the attack in Manchester, your child may feel upset or anxious. #Childline has info:... https://t.co/429omMFjQW",1103,Childline,203122,3759,-0.125,0.55
Relationship ♡,89423854,5/24/2017 1:45,"I love sleep. You forget about pain, problems, stress, everything for a while.",1255,None,4336393,2524,0.5,0.6
Sam Sykes,79309628,5/23/2017 1:18,"In times of great fear or stress, it is best to help someone.",1536,None,18627,600,0.9,0.525
Harvard Biz Review,14800270,5/23/2017 2:05,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/VTURVdSQNZ",258,None,4519715,195,-0.0625,0.2375
Joseph Prince,22000517,5/23/2017 0:01,Live life God's way--without stress and strife! Trust Him to provide everything that you need (see Ps 23:1 NLT).,321,None,341304,4,0.170454545,0.5
Moscato Michael,100020413,5/23/2017 2:21,People shouldn't have to fear for their lives when attending a concert! It should be a release from stress and a time of fellowship!,440,None,175324,229,0,0
Khalil Underwood,2667913824,5/23/2017 2:03,NO STRESS ALL SUMMER 2017,257,None,264566,89560,0,0
NSPCC,38292671,5/23/2017 11:49,"Following the Manchester attack, your child may have questions. #Childline has info: https://t.co/KqcWatrPhZ https://t.co/7icbWWTFbB",174,Childline,203122,3759,0,0.1
Humza Yousaf,24069453,5/23/2017 11:52,"Would be wise for Editors to have a word with their staff - the next few days will be unbearable for some, they don... https://t.co/A3vj4lg6FL",183,None,55923,4108,0.166666667,0.333333333
UberFacts,95023423,5/22/2017 9:47,Cows have best friends and experience stress when removed from them.,312,None,13481470,1,1,0.3
Chuka Umunna,33300246,5/22/2017 14:00,"Whenever a Tory trots out their ""strong &amp; stable"" nonsense,remind them of today's #DementiaTax chaos causing untold stress to the elderly",195,DementiaTax,196143,1872,0.433333333,0.733333333
AFP news agency,380648579,5/22/2017 12:14,Feline good? Cats help workaholic Japanese counter stress https://t.co/Xt55c2JRFr https://t.co/RFh1I6joPe,85,None,1106016,549,0.35,0.3
AFP news agency,380648579,5/22/2017 7:30,Feline good: Cats counter stress at Tokyo firm https://t.co/XYNVIpOzuJ https://t.co/ZCGH4DgJQk,189,None,1106016,549,0.25,0.5
UberFacts,95023423,5/22/2017 4:47,"Shopping releases endorphins that temporarily reduce stress, boost self-esteem, and moderate pain.",380,None,13481470,1,0,0.7
Isha Foundation,19190337,5/22/2017 7:00,"#Stress, @SadhguruJV says, happens due to inability to manage our inner situation, not from surroundings. https://t.co/sj0Te8e1kg",93,Stress,110190,7,-0.0625,0.270833333
Grayson Dolan,2156278138,5/19/2017 23:33,Everyone reading this have a great day. If something doesn't go your way don't stress out. Life is long. Nothing is as bad as it seems now,9619,None,2734143,17043,0.016666667,0.605555556
Malay Mail Online,1484391258,5/22/2017 8:30,"Japan firm lets staff brings cats to office to reduce stress, fatigue (VIDEO) https://t.co/k6mzlpCyxl https://t.co/F8agXgKTDq",52,None,25437,510,-0.2,0.4
AQA,113005721,5/22/2017 8:10,Here are some tips from our experts to help you cope with exam stress. Lots more here: https://t.co/lCJMRB3xOD https://t.co/Q3pQFkPMfg,42,None,30434,272,0.5,0.5
UberFacts,95023423,5/22/2017 1:17,"Physical touch makes you healthier. Studies show that massages, hugs, and hand-holding reduces stress and boosts the immune system.",465,None,13481470,1,0,0.142857143
AFP news agency,380648579,5/19/2017 18:10,A Japanese company is encouraging people to bring their cats to the office to help them cope with stress and fatigue https://t.co/EnA4RSNsyI,852,None,1106016,549,0,0
What The F*** Facts,352145373,5/21/2017 5:03,"Crying is good for your health - Flushing unhealthy bacteria out of your body, strengthening the immune system and relieving stress.",363,None,5858412,523,0.033333333,0.633333333
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",869,None,835581,6,0.6,0.744444444
Retro Spectro,126336445,5/20/2017 14:38,Bless me don't stress me,1134,None,385965,398,0,0
💔,167484753,5/15/2017 18:53,woke up stress free and blessed.,1445,None,430837,55,0.4,0.8
Harvard Biz Review,14800270,5/18/2017 12:08,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/Hc9r7fuu8C",293,None,4519715,195,-0.0625,0.2375
BBC News (World),742143,5/20/2017 12:31,Cats in the office: Stress relief or a furry nuisance? https://t.co/EjAC0rpayr,226,None,19751959,83,0,0
The Economist,5988062,5/21/2017 7:00,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/HzsOeTIH0p",438,None,20738789,159,0.16,0.54
The Economist,5988062,5/15/2017 18:36,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/JHdwF4PVfL",486,None,20738789,159,0.16,0.54
Luke Mitchell,395192468,5/15/2017 13:23,"The #Blindspot Season Finale is this week &amp;
THINGS happen... MANY THINGS!! I can't stress that enough.
Don't miss i... https://t.co/hgA3d8q0Ey",163,Blindspot,260093,337,0.390625,0.5
NHS Choices,10215212,5/15/2017 10:15,"#GCSEs start today. Parents and carers, there are things you can do to help your child beat exam stress. Our tips:... https://t.co/2sV1Y5KVvZ",85,GCSEs,206948,5751,0,0
Mother Jones,18510860,5/15/2017 13:40,Trump is making us all fat:  The science of why you crave comfort foods in times of stress. https://t.co/xfHPdunx3X https://t.co/xURkSz7xZ6,40,None,696164,0,0,0
Mitchel Metzger,462407068,5/15/2017 2:22,"Surround yourself with those who bring out the best in you, not the stress in you.",124,None,10846,267,1,0.3
Real Marsha Wright,61608747,5/15/2017 2:06,"The truth about #depression...

#Stress #entrepreneur #business #CEO
#mentalhealth #anxiety https://t.co/cIKO54jEpH",109,depression,558205,426180,0,0
NSPCC,38292671,5/15/2017 8:23,"If your child is feeling stressed in the lead up to exam season, #Chilldine has advice to help them cope:... https://t.co/znwBEIPnid",76,Chilldine,203122,3759,0,0
Financial Times,18949452,5/15/2017 12:40,'I always believed a Trump presidency would represent a stress test of our institutions . . . That's happening now.' https://t.co/g80JP0XCcV,37,None,2821080,816,0,0
dave lackie,100766356,5/15/2017 13:40,"Your skin changes daily due to lifestyle, stress level &amp; environment. So have a few different formulas on hand for when skin needs help.",51,None,126771,4072,-0.08125,0.26875
Lolly Daskal,16248319,5/15/2017 6:00,Don't stress over things that don't matter. Don't worry about thinks you can't control.~ @LollyDaskal #Leadership #quote,29,Leadership,1285991,1203349,0,0
Lenovo,17307429,5/15/2017 13:38,Real dust. Real fire. Real stairs. Real water. Go behind the scenes of our ThinkPad X1 stress tests. https://t.co/6smMZMJ1a4,23,None,638743,1669,0.08,0.38
Navdeep Singh,24668049,5/15/2017 9:11,"Hope it's not blamed on ""domestic reasons"" straightaway &amp; effect of stress+strain of military service is considered.
https://t.co/K1ncNmOUuq",18,None,25180,118,-0.05,0.1
St. Louis Fed,71567590,5/15/2017 14:25,"St. Louis Fed Financial Stress Index eases further to -1.451, lowest level since September 2014... https://t.co/73aDCcDtC6",21,None,70954,25,0,0.25
Middle East Eye,2373735295,5/15/2017 8:40,Syrian children under 'toxic' levels of stress that could scar for life #MentalHealthAwarnessWeek https://t.co/cm59x4VX63,16,MentalHealthAwarnessWeek,99613,586,0,0
Forbes,91478624,5/15/2017 2:41,Travel in style and comfort with these 6 must have tech gadgets: https://t.co/N3g0lfuVB5 https://t.co/HPuiqkZ4kK,31,None,12766277,5541,0,0
Relationship ♡,89423854,5/24/2017 1:45,"I love sleep. You forget about pain, problems, stress, everything for a while.",2236,None,4336925,2524,0.5,0.6
Rajdeep Sardesai,56304605,5/23/2017 5:14,"Sober mature coverage of awful Manchester terror attack by BBC  is lesson for us: even in times of high stress, put sense above sensation!",642,None,6125163,492,-0.128,0.388
NSPCC,38292671,5/23/2017 9:02,"Following the attack in Manchester, your child may feel upset or anxious. #Childline has info:... https://t.co/429omMFjQW",1166,Childline,203203,3760,-0.125,0.55
UberFacts,95023423,5/24/2017 14:17,Eating bananas is a natural cure to reduce the effects of stress and anxiety.,442,None,13481595,1,0.1,0.4
UberFacts,95023423,5/24/2017 17:17,Hugging or holding hands with someone special can instantly reduce stress.,274,None,13481595,1,0.178571429,0.619047619
UberFacts,95023423,5/24/2017 5:17,Music has been proven to effectively lower stress hormone levels.,432,None,13481595,1,0.6,0.8
Harvard Biz Review,14800270,5/23/2017 16:24,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/uTKtq7J3hD",195,None,4523926,195,-0.0625,0.2375
Sam Sykes,79309628,5/23/2017 1:18,"In times of great fear or stress, it is best to help someone.",1563,None,18637,600,0.9,0.525
NSPCC,38292671,5/23/2017 11:49,"Following the Manchester attack, your child may have questions. #Childline has info: https://t.co/KqcWatrPhZ https://t.co/7icbWWTFbB",182,Childline,203203,3760,0,0.1
Humza Yousaf,24069453,5/23/2017 11:52,"Would be wise for Editors to have a word with their staff - the next few days will be unbearable for some, they don... https://t.co/A3vj4lg6FL",196,None,55933,4108,0.166666667,0.333333333
Moscato Michael,100020413,5/23/2017 2:21,People shouldn't have to fear for their lives when attending a concert! It should be a release from stress and a time of fellowship!,440,None,175309,229,0,0
G,583280017,5/24/2017 4:10,i stress myself out to the point of physical exhaustion,179,None,296437,5233,0,0.142857143
Khalil Underwood,2667913824,5/23/2017 2:03,NO STRESS ALL SUMMER 2017,258,None,264590,52793,0,0
edutopia,35415477,5/23/2017 20:53,4 powerful mindsets for turning stress into a positive force: https://t.co/3G3eO4Wxde. #wellnesschat https://t.co/6SirLWaOCd,71,wellnesschat,922138,69979,0.263636364,0.772727273
Joseph Prince,22000517,5/23/2017 0:01,Live life God's way--without stress and strife! Trust Him to provide everything that you need (see Ps 23:1 NLT).,337,None,341375,4,0.170454545,0.5
Jacquie Lee,1422002485,5/22/2017 23:28,I can't stress how important security and safety procedures are. Be alert. Be aware of your surroundings at all times. You just never know,70,None,131676,266,0.325,0.625
Grayson Dolan,2156278138,5/19/2017 23:33,Everyone reading this have a great day. If something doesn't go your way don't stress out. Life is long. Nothing is as bad as it seems now,9654,None,2738175,17046,0.016666667,0.605555556
Bass Pro Shops,22695018,5/22/2017 22:09,Experts say stress is caused by not fishing enough. #FACT https://t.co/GpbWWlYnMa,163,FACT,321853,1163,0,0.5
Michelle Rodriguez,16165719,5/23/2017 0:19,Concerts are our mini escapes from stress or worries. Music heals &amp; brings us together. Prayin for those at the Ariana show #ManchesterArena,28,ManchesterArena,23284,3598,0,0
Chris Roetter,172782210,5/23/2017 0:49,My stress vs. me https://t.co/Xk9bdBm9Pk,20,None,28662,696,0,0
"People's Daily,China",303862998,5/22/2017 18:05,A high school in SW China arranged yoga session for thousands of senior year students to relieve stress ahead of th... https://t.co/TLiF9W6rh6,109,None,3467916,5279,0.16,0.54
Harvard Biz Review,14800270,5/22/2017 15:04,"Stress is caused not by other people or external events, but by your reactions to them.
https://t.co/MGGUc0pL0s",265,None,4523926,195,-0.0625,0.2375
AFP news agency,380648579,5/19/2017 18:10,A Japanese company is encouraging people to bring their cats to the office to help them cope with stress and fatigue https://t.co/EnA4RSNsyI,853,None,1107128,549,0,0
What The F*** Facts,352145373,5/21/2017 5:03,"Crying is good for your health - Flushing unhealthy bacteria out of your body, strengthening the immune system and relieving stress.",363,None,5858977,523,0.033333333,0.633333333
AcneSkinSite,143014330,5/18/2017 1:45,"Breakouts on your chin = hormonal stress. Make sure to drink plenty of water, get good sleep, and find time each day to unwind and relax.",870,None,835627,6,0.6,0.744444444
Retro Spectro,126336445,5/20/2017 14:38,Bless me don't stress me,1138,None,385992,396,0,0
AFP news agency,380648579,5/22/2017 7:30,Feline good: Cats counter stress at Tokyo firm https://t.co/XYNVIpOzuJ https://t.co/ZCGH4DgJQk,190,None,1107128,549,0.25,0.5
UberFacts,95023423,5/22/2017 9:47,Cows have best friends and experience stress when removed from them.,315,None,13481594,1,1,0.3
The Economist,5988062,5/16/2017 2:28,"33 countries face extremely high water stress by 2040, according to the World Resources Institute https://t.co/UG0mDvyzN7",421,None,20751292,159,0.16,0.54
Senator Tim Kaine,172858784,5/17/2017 14:00,"In this stress test of our American democracy, I predict the institutions will prove stronger than any individual. https://t.co/6bPdsqbcMS",466,None,547409,746,0,0.2
What The F*** Facts,352145373,5/17/2017 2:19,Eating bananas is a natural cure to reduce the effects of stress and anxiety.,365,None,5858977,523,0.1,0.4
Colby,2488576712,5/16/2017 16:03,"Meet new people. Start putting yourself out there, and move on. Don't stress over it, you stopped being friends for... https://t.co/Ku6eVGQPWR",350,None,112147,84,0.136363636,0.454545455
AcneSkinSite,143014330,5/16/2017 10:45,"By going to bed a little earlier and fighting stress with exercise, you'll begin to see an improvement in your complexion.",447,None,835627,6,-0.09375,0.5
Lana Parrilla,129400817,5/17/2017 16:30,Found my favorite @GenexaHealth sleep and stress products at @cvspharmacy today! #herestoyourhealth... https://t.co/cr3jcZrVWU,382,herestoyourhealth,756350,721,0.625,1
Paula White-Cain,27768807,5/17/2017 13:01,Don't let stress &amp; worry consume your day!! #PraiseGod #Worship your way through it!!,164,PraiseGod,519873,33574,0,0
