"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"241","RT @tiptonjarrett: Why stress when you can finesse?",FALSE,0,NA,2017-06-05 06:08:33,FALSE,NA,"871609668652683265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ikayla_maee",0,TRUE,FALSE,NA,NA,"East Dublin, Georgia","en","http://pbs.twimg.com/profile_images/854747079100555264/RM-TiKZs_normal.jpg"
"242","RT @BestProAdvice: Don't let bullshit stress you",FALSE,0,NA,2017-06-05 06:08:32,FALSE,NA,"871609663577444352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baniaalvarado",121,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/861880669756174336/T2Yijwdw_normal.jpg"
"243","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:08:30,FALSE,NA,"871609654987571203",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sunder47507039",174,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/822696161521696768/oAzfrEcw_normal.jpg"
"244","RT @TheUsualMayhem: Weekly wrap-up: Good news, stress, and chaos https://t.co/mZxrpqLoaf #ihsnet, #kbnmoms",FALSE,0,NA,2017-06-05 06:08:29,FALSE,NA,"871609653951684609",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","kathygossen",4,TRUE,FALSE,NA,NA,"Edmond, Ok","en","http://pbs.twimg.com/profile_images/537306558531526656/buqXktNn_normal.png"
"245","never stress the dumb shit.",FALSE,0,NA,2017-06-05 06:08:29,FALSE,NA,"871609653838331904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tKingin__",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/833510461677109248/qwejqmwG_normal.jpg"
"246","@pishfig I'll be OK! It's just stress. x",FALSE,0,"pishfig",2017-06-05 06:08:28,FALSE,"871521400644923392","871609649237241856","398622476","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiller",0,FALSE,FALSE,NA,NA,"In the woods.","en","http://pbs.twimg.com/profile_images/815979919322873856/E_1xqezv_normal.jpg"
"247","RT @ClimateCentral: “I want to stress those numbers are probably underestimates” is not a phrase you want to hear about Greenland melt http…",FALSE,0,NA,2017-06-05 06:08:27,FALSE,NA,"871609644921360384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aloha_futures",40,TRUE,FALSE,NA,NA,"Geneva, Switzerland","en","http://pbs.twimg.com/profile_images/794119377956335617/lZGSxeT2_normal.jpg"
"248","EP 133 Why Your Problems Won't Go Away
https://t.co/uFetnk53cS
#anxiety #panicattack #stress #fear #podcast https://t.co/ybj9OEV0B0",FALSE,0,NA,2017-06-05 06:08:27,FALSE,NA,"871609644397060096",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","timjpcollins",0,FALSE,FALSE,NA,NA,"Canada","en","http://pbs.twimg.com/profile_images/634838095075115009/Uf4gbzDZ_normal.jpg"
"249","Sometimes math things stress me out, because I don't get math things as they're usually explained.",FALSE,0,"JacksonEflin",2017-06-05 06:08:23,FALSE,"871609352683212800","871609628697792513","772675940","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JacksonEflin",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/595718964510126080/v1k7_Dk__normal.jpg"
"250","RT @fIowertrail: im boosting this because i cant stress this enough !!! https://t.co/GhNMMcGEKF",FALSE,0,NA,2017-06-05 06:08:23,FALSE,NA,"871609628110409728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jinswaist",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/871546328454635520/w3zO2Gkp_normal.jpg"
"251","I've been through a lot of stress lately. I could really use an Aruba break. #TweetMeToAruba #Sweepstakes  #TweetMeToAruba #Sweepstakes",FALSE,0,NA,2017-06-05 06:08:23,FALSE,NA,"871609627825369088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tazo157",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/696888675548983296/8JSr1_Bb_normal.jpg"
"252","Goodbye to stress https://t.co/JnrLWXBhWE",FALSE,0,NA,2017-06-05 06:08:18,FALSE,NA,"871609607247888385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingTellez",0,FALSE,FALSE,NA,NA,"Tucson, AZ","en","http://pbs.twimg.com/profile_images/729419585066176512/TvQXkLGI_normal.jpg"
"253","Between my older brother and younger sister . . . My anxiety &amp; stress <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2642><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2642><U+FE0F>",FALSE,0,NA,2017-06-05 06:08:18,FALSE,NA,"871609605310341121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NateTheFuture",0,FALSE,FALSE,NA,NA,"Washington, DC by way of CLE","en","http://pbs.twimg.com/profile_images/843595841772404736/le2wvXJA_normal.jpg"
"254","RT @ThinkSarcasm: can i sell my stress i don<U+0092>t want it anymore",FALSE,0,NA,2017-06-05 06:08:17,FALSE,NA,"871609603519164416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Valeria_bernal9",52,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/867819670988103681/vc3CMJmz_normal.jpg"
"255","RT @yoonsanhyuk: i relate to binnie's stress-eating tendencies so much ;; https://t.co/jHZAlw32xC",FALSE,0,NA,2017-06-05 06:08:17,FALSE,NA,"871609603322253312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nereeasole",58,TRUE,FALSE,NA,NA,"Barcelona, España","es","http://pbs.twimg.com/profile_images/868895170892374017/cStDDanh_normal.jpg"
"256","RT @ohteenquotes: I love sleep. You forget about pain, problems, stress, everything for a while.",FALSE,0,NA,2017-06-05 06:08:16,FALSE,NA,"871609596292419584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onetwoei",1940,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/863108481007493120/HCbqApjH_normal.jpg"
"257","treat me the way I wanna be treated and give me what I want or ill stress you out with vague emotions &amp; one word te… https://t.co/HXgY13L9SB",FALSE,0,NA,2017-06-05 06:08:15,TRUE,NA,"871609594501640192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","morgantaughtme",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/863211200661913601/iio4Ur9S_normal.jpg"
"258","RT @ClimateCentral: “I want to stress those numbers are probably underestimates” is not a phrase you want to hear about Greenland melt http…",FALSE,0,NA,2017-06-05 06:08:15,FALSE,NA,"871609593486594048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArnkilKatriina",40,TRUE,FALSE,NA,NA,"Kirkkonummi","fi","http://pbs.twimg.com/profile_images/755094646527823876/iQ8okDEl_normal.jpg"
"259","I just wanna live life drama free but this fucking kid literally causes problems every single day and my mom doesnt need that added stress",FALSE,0,NA,2017-06-05 06:08:14,FALSE,NA,"871609589250355200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daeva__",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/864293637034827777/37AJVGWB_normal.jpg"
"260","@tacosintellect then don't stress one bit",FALSE,1,"tacosintellect",2017-06-05 06:08:13,FALSE,"871609412091346944","871609587329150980","3153988886","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunterfwm",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/856379627538751488/uopcmLz8_normal.jpg"
"261","New paper by Dementia  Fellow Dr Kylie Radford - childhood stress in older Aboriginal Australians - late-life healt… https://t.co/sMBadATBt9",FALSE,1,NA,2017-06-05 06:08:11,TRUE,NA,"871609576373633024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NNIDResearch",0,FALSE,FALSE,NA,NA,"Australia","en","http://pbs.twimg.com/profile_images/658811897420976128/WFcvHBbd_normal.jpg"
"262","Enter your stress-free zone with our patio furniture.
https://t.co/xLbEnA7ayK
#gardenfurniture #patiofurniture… https://t.co/7N6cZnaZuG",FALSE,1,NA,2017-06-05 06:08:07,TRUE,NA,"871609561563619328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abesquareindia",1,FALSE,FALSE,NA,NA,"Bengaluru, India","en","http://pbs.twimg.com/profile_images/810060156247519232/PKdl-1HM_normal.jpg"
"263","can't stress how cool this is https://t.co/Kkzl8lhUVL",FALSE,0,NA,2017-06-05 06:08:07,FALSE,NA,"871609558095024128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rryanlee",0,FALSE,FALSE,NA,NA,"Northfield, MN","en","http://pbs.twimg.com/profile_images/861837641653923841/9uwEZGXQ_normal.jpg"
"264","RT @Mr_HighArt: focusing on keeping stress and negative thinking away this week <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BC><U+008A><U+2728>

have a successful day y'all",FALSE,0,NA,2017-06-05 06:08:06,FALSE,NA,"871609553875554304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","treforshort",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/862253190502391809/HnAck0WN_normal.jpg"
"265","RT @kennagq: Can't stress how having unwavering belief in yourself is critical.  To the point where it flirts with arrogance , believe in y…",FALSE,0,NA,2017-06-05 06:08:05,FALSE,NA,"871609551640023040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Icedris",141,TRUE,FALSE,NA,NA,"Kaduna, Nigeria","en","http://pbs.twimg.com/profile_images/840486769460162561/RBgagA1N_normal.jpg"
"266","RT @ifeelglorious: stress on stress on stress",FALSE,0,NA,2017-06-05 06:08:04,FALSE,NA,"871609547915395072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AadilNaeem1",1010,TRUE,FALSE,NA,NA,"Lahore, pakistan ","en","http://pbs.twimg.com/profile_images/813970067968917504/Bm3T8lb__normal.jpg"
"267","Hogs. Stress. Life.",FALSE,0,NA,2017-06-05 06:08:02,FALSE,NA,"871609540172693504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GavinMcCollum",0,FALSE,FALSE,NA,NA,"North Little Rock, AR","en","http://pbs.twimg.com/profile_images/810131121681801216/1olg4X8B_normal.jpg"
"268","RT @MalditangMayora: Parents, problems, friends, fakes, boys, love, crush, dating, responsibility, drama, heartache, failures, stress, happ…",FALSE,0,NA,2017-06-05 06:07:59,FALSE,NA,"871609527346446338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JnlPdll",38,TRUE,FALSE,NA,NA,"Traveling World <U+2708>","en","http://pbs.twimg.com/profile_images/857868271558680576/MOZq8v85_normal.jpg"
"269","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:07:56,FALSE,NA,"871609515887566848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ashok00542200",174,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/822695823175651328/Y_H15Rtw_normal.jpg"
"270","""This exam isn't just about testing medical knowledge, it majorly deals with your ability to withstand exam pressure and stress aswell.""",FALSE,0,"phhwelfare",2017-06-05 06:07:56,FALSE,"871608948486549504","871609514864373761","359305362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phhwelfare",0,FALSE,FALSE,NA,NA,"Karachi, Pakistan","en","http://pbs.twimg.com/profile_images/1506386708/PHH-Logo-Colour_normal.jpg"
"271","Here's your weekly life hack from #Sooke Yoga, to help re-acquaint yourself with your inner calm, with only a few... https://t.co/2jtx20xlG5",FALSE,0,NA,2017-06-05 06:07:56,FALSE,NA,"871609513840975872",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SookePocketNews",0,FALSE,FALSE,NA,NA,"Sooke, BC Canada","en","http://pbs.twimg.com/profile_images/802235356/014-Britts_head_shots_014-smallest_copy_normal.jpg"
"272","RT @feesfea: I can't stress how important it is to make your significant other feel wanted every day.",FALSE,0,NA,2017-06-05 06:07:54,FALSE,NA,"871609505557004288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cwissycat",206,TRUE,FALSE,NA,NA,"pouty bb <U+2661>","en","http://pbs.twimg.com/profile_images/865729984714997760/haA0QPRg_normal.jpg"
"273","I cannot stress enough how good @russdiemon concert was <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> damnnnn daddy <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #thewakeuptour #russ",FALSE,0,NA,2017-06-05 06:07:48,FALSE,NA,"871609480122859520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hannahhh5713",0,FALSE,FALSE,NA,NA,"Archer Lodge, NC ","en","http://pbs.twimg.com/profile_images/864683740030697473/cLZPJg1a_normal.jpg"
"274","@apolzel It's a lot of work/stress but it's beyond worth it. Like he saves my life everyday",FALSE,1,"apolzel",2017-06-05 06:07:47,FALSE,"871609006241992704","871609477111234561","250252675","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SadieRaeShepard",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/850166217847525380/95868DSZ_normal.jpg"
"275","@xapinayque Save yourself the stress and long explanations honey",FALSE,1,"xapinayque",2017-06-05 06:07:47,FALSE,"871607506337882112","871609476951887872","185055705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DEADBEATGlRL",0,FALSE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/869356003732594688/6lAKOvii_normal.jpg"
"276","STRESS EATING AT ITS FINEST",FALSE,0,NA,2017-06-05 06:07:46,FALSE,NA,"871609470916345857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katrinnuuuhh",0,FALSE,FALSE,NA,NA,"MNL","en","http://pbs.twimg.com/profile_images/854754773723078656/Y3PYfFcQ_normal.jpg"
"277","RT @HealingMB: Hugging is extremely effective at healing sickness, disease, loneliness, depression, anxiety &amp; stress #Healing https://t.co/…",FALSE,0,NA,2017-06-05 06:07:42,FALSE,NA,"871609455426797568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mels_180",105,TRUE,FALSE,NA,NA,"Prestbury ","en","http://pbs.twimg.com/profile_images/866939456250683392/58GM_5ox_normal.jpg"
"278","RT @Bella17Cece: Stress eating is one of my few talents",FALSE,0,NA,2017-06-05 06:07:39,FALSE,NA,"871609442554576896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chiara_christ",1,TRUE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/820677711307935749/2Y7Vew___normal.jpg"
"279","RT @epuleusoff: Don't stress yourself out overthinking things you can't change.",FALSE,0,NA,2017-06-05 06:07:36,FALSE,NA,"871609430600597505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_qib",937,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/869930834358280192/V1C46btL_normal.jpg"
"280","RT @NurseShizuka: If you still haven't been satisfied yet love you can always use me to relieve the rest of your stress~ Let me be your coc…",FALSE,0,NA,2017-06-05 06:07:35,FALSE,NA,"871609424187596803",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HinataH05869237",88,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/860565874335399936/uISudW8f_normal.jpg"
"281","dont stress...",FALSE,0,NA,2017-06-05 06:07:33,FALSE,NA,"871609415807512576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JlynnMariah",0,FALSE,FALSE,NA,NA,"beauty. ","en","http://pbs.twimg.com/profile_images/870120955342925824/ocNFolvt_normal.jpg"
"282","I love having stress for dinner.",FALSE,0,NA,2017-06-05 06:07:31,FALSE,NA,"871609409289555969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","great_affection",0,FALSE,FALSE,NA,NA,"the void","en","http://pbs.twimg.com/profile_images/870762900595625984/jWDZI5DH_normal.jpg"
"283","RT @bishnoikuldeep: Spend more time with people who bring out the best in you, not the stress in you. Good morning <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,NA,2017-06-05 06:07:27,FALSE,NA,"871609393221058560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manojku54422352",174,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/822695356035018752/L46ocXif_normal.jpg"
"284","RT @racquetball38: ""I am very small. And I have no money. So you can imagine the kind of stress I'm under.""",FALSE,0,NA,2017-06-05 06:07:26,FALSE,NA,"871609389202907136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gwadeber",1,TRUE,FALSE,NA,NA,"toilet ","en","http://pbs.twimg.com/profile_images/852941024032808960/9jIiTrsa_normal.jpg"
"285","Woah<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> yall dont understand the stress of that walk tho<ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><U+200D><U+2640><U+FE0F> https://t.co/v4efGZm3i4",FALSE,0,NA,2017-06-05 06:07:26,FALSE,NA,"871609386938007552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DopenessComesEz",0,FALSE,FALSE,NA,NA,"Hollywood, Selma","en","http://pbs.twimg.com/profile_images/846077436949413888/ldsG24dW_normal.jpg"
"286","RT @SheKissedKodi: Too young to stress! 
Especially over things out of my control.",FALSE,0,NA,2017-06-05 06:07:22,FALSE,NA,"871609373344362496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_loyalty_B",177,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/731228182242820097/niMl2gPE_normal.jpg"
"287","RT @imaaamazlan: @imranmohdbali Omg bro. That's true. Don't be too stress with unworthy relationship. Strengthen your bond with your family…",FALSE,0,NA,2017-06-05 06:07:21,FALSE,NA,"871609366364934144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadahsahada",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/870946325595947008/K2u7NVhL_normal.jpg"
"288","RT @DamnRealPosts: Why stress over something you can't change.",FALSE,0,NA,2017-06-05 06:07:15,FALSE,NA,"871609341014683648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rach_wenner",353,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/623278696397426688/bovdH0TD_normal.jpg"
"289","Building <ed><U+00A0><U+00BD><ed><U+00B8><U+008C><U+2728><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> No stress",FALSE,1,NA,2017-06-05 06:07:15,FALSE,NA,"871609340674920448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmbslays",0,FALSE,FALSE,NA,NA,"Cali <ed><U+00A0><U+00BE><ed><U+00B4><U+0099><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> E. Atl","en","http://pbs.twimg.com/profile_images/869749875747016704/6ejpbALq_normal.jpg"
"290","@aahhitstxtheer I remember you almost cried out of stress kahsjsk",FALSE,1,"aahhitstxtheer",2017-06-05 06:07:15,FALSE,"871609215080513544","871609340062334976","2983226624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chloed1123",0,FALSE,FALSE,NA,NA,"#BlockedByAlexis","en","http://pbs.twimg.com/profile_images/870077655705464832/uaPGr_kf_normal.jpg"
"291","RT @lnsnare: Don't stress over the irrelevant.",FALSE,0,NA,2017-06-05 06:07:13,FALSE,NA,"871609335138275328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nohemi_rre",1203,TRUE,FALSE,NA,NA,"Pueblo Paleta","es","http://pbs.twimg.com/profile_images/852277507797655552/1vq5rJ5g_normal.jpg"
"292","Mornings Part 3: Start a gratitude journal to ease stress - https://t.co/cMCuvJkJXl @taragiroud #momlife #parenting",FALSE,1,NA,2017-06-05 06:07:13,FALSE,NA,"871609334542860288",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","walkingontravel",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/821179571378749440/46fp0h8T_normal.jpg"
"293","I liked a @YouTube video https://t.co/JOThf6QZbj IT IS WELL: 1 Hour Deep Prayer Music, Healing Music, Meditation Music, Stress Relief",FALSE,0,NA,2017-06-05 06:07:13,FALSE,NA,"871609331539750915",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DJSLYSLMTV",0,FALSE,FALSE,NA,NA,"NJ","en","http://pbs.twimg.com/profile_images/420922282404741120/2SFK8t-G_normal.jpeg"
"294","Stress Free Day At The Beach With #Kids  https://t.co/x1tFoIilPX #moms #parenting",FALSE,0,NA,2017-06-05 06:07:11,FALSE,NA,"871609325315399680",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","DiannaKennedy",0,FALSE,FALSE,NA,NA,"Louisville, Kentucky","en","http://pbs.twimg.com/profile_images/3690988947/c9e362ca110a30689c745fcc080cb6e3_normal.jpeg"
"295","RT @ohteenquotes: I love sleep. You forget about pain, problems, stress, everything for a while.",FALSE,0,NA,2017-06-05 06:07:10,FALSE,NA,"871609320567324672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xiner_99",1940,TRUE,FALSE,NA,NA,"DKI Jakarta, Indonesia","id","http://pbs.twimg.com/profile_images/867978574959001600/GKQhkq4M_normal.jpg"
"296","RT @ChilliKong: Stress! https://t.co/K1Xy97Krdd",FALSE,0,NA,2017-06-05 06:07:10,FALSE,NA,"871609320160604162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ungoofie",5,TRUE,FALSE,NA,NA,"Omapalala, mOniipa.","en","http://pbs.twimg.com/profile_images/830313135026368512/LgrgPzgE_normal.jpg"
"297","RT @MooiBoobs: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B1> Stress Relief

<ed><U+00A0><U+00BC><ed><U+00BD><U+0092> @NiemiraOfficial 

<U+2714> https://t.co/tCgKtVAjGa
<U+2714> https://t.co/qPe442BuQd 

<ed><U+00A0><U+00BD><ed><U+00B4><U+00B1> @IstripperUs https://t.co/sCbV…",FALSE,0,NA,2017-06-05 06:07:07,FALSE,NA,"871609306348634112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sijaluenyoi",38,TRUE,FALSE,NA,NA,"DKI Jakarta, Indonesia","id","http://pbs.twimg.com/profile_images/862636894240165889/RRDPCie9_normal.jpg"
"298","I ain't even gon stress about this rn",FALSE,0,NA,2017-06-05 06:07:04,FALSE,NA,"871609293740556289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","white_flowersss",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/855105634164854784/aR3nl3ib_normal.jpg"
"299","RT @insan_aarti: If you wanna relief from your stress then get #FreeMethodOfMeditation from Dr @insan_aarti ji and get solution of all prob…",FALSE,0,NA,2017-06-05 06:07:03,FALSE,NA,"871609293224759297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinkygarg978",5,TRUE,FALSE,NA,NA,"<U+0938><U+092E><U+093E><U+0928><U+093E>, <U+092D><U+093E><U+0930><U+0924>","en","http://pbs.twimg.com/profile_images/853941581312913409/SlsmixVW_normal.jpg"
"300","@M0re_nike Wash in sections. It's the ray Charles to shrinkage. Wash a section and twist it right back. But stress level is on a gazillion",FALSE,0,"M0re_nike",2017-06-05 06:07:01,FALSE,"871608904609927168","871609285138157569","328653066","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","habibfatimahhh",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868386231360643074/lw8XJoaa_normal.jpg"
"301","RT @theballerwayne_: open this tweet for a secret message

<U+3164><U+3164><U+3164><U+3164>God got you, don't stress about it!  
<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164>",FALSE,0,NA,2017-06-05 06:07:01,FALSE,NA,"871609285083414528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AyeeKyla",1041,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/861333992842330113/xWgeeaqv_normal.jpg"
"302","@haleygee_ They have money so they don't have to stress where their next dollar is coming from. Plus they always ha… https://t.co/Imw7hRiEej",FALSE,0,"haleygee_",2017-06-05 06:07:01,TRUE,"871529555122454528","871609282969698304","3226127406","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSAT62",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/862898426035527680/aGWZwmyN_normal.jpg"
"303","RT @xWeedPosts: Growing a little bonsai tree https://t.co/YrGHMKaxaW",FALSE,0,NA,2017-06-05 06:06:59,FALSE,NA,"871609275889614848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohne_Stress",66,TRUE,FALSE,NA,NA,"Berlin, Deutschland","de","http://pbs.twimg.com/profile_images/820837780938956801/6Pv0LV5k_normal.jpg"
"304","RT @feesfea: I can't stress how important it is to make your significant other feel wanted every day.",FALSE,0,NA,2017-06-05 06:06:58,FALSE,NA,"871609272110530561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsLevi0sa__",206,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/869860423301873664/dt5E4_W5_normal.jpg"
